              Unnamed: 0 Unnamed: 1 Unnamed: 2 Unnamed: 3 Unnamed: 4 Unnamed: 5 Unnamed: 6 Unnamed: 7 Unnamed: 8 Unnamed: 9 Unnamed: 10        2 Unnamed: 12 Unnamed: 13 Unnamed: 14 Unnamed: 15 Unnamed: 16      Open Unnamed: 18     Daily Unnamed: 20 Unnamed: 21 Unnamed: 22 Unnamed: 23 Unnamed: 24 Unnamed: 25 Unnamed: 26 Unnamed: 27
15           Date/Symbol        UUP        FXE        FXF        FXY        FXA        FXC        FXB       USDU        UDN         CYB      CEW        EUFX         GLD         SLV         BNO         PCX  DX-Y.NYB    EURUSD=X  GBPUSD=X    CHFUSD=X    AUDUSD=X    USDZAR=X    CNYUSD=X    CADUSD=X    RUBUSD=X    NZDUSD=X    JPYUSD=X
366  2017-06-26 00:00:00    23.9835     110.48      98.97      85.53    75.4424    75.1023     126.82    25.2666    21.2059      23.937  17.9618       41.71      118.02       15.71          13        1.85     95.66     1.14231   1.30164     1.04286    0.768829     13.0495    0.147534    0.770648   0.0169835    0.733681  0.00890773
367  2017-07-03 00:00:00    24.0707      110.3      98.46      84.47    74.5595    75.5761      125.5    25.4205    21.1183     23.8208  17.8174       42.03      115.28       14.73       12.44         1.8     96.01     1.14038   1.28912     1.03799    0.760514     13.3769    0.146996    0.776169   0.0165706     0.72768  0.00877308
368  2017-07-10 00:00:00    23.8575     110.94      98.46      85.46     76.851    76.9777     127.61    25.0453    21.3129     24.0242  18.1544       41.62      116.77       15.08       13.02        1.86     95.11     1.14754   1.31113     1.03811    0.782522     13.0206    0.148357    0.790958   0.0169315    0.735841  0.00889703
369  2017-07-17 00:00:00    23.5668     112.85     100.33      86.58    77.7443    77.6587     126.53    24.8048    21.5658     24.1405  18.2315       40.95      119.26        15.6       12.76        1.85     93.94     1.16817   1.30047     1.05854    0.792531     12.9123    0.148816    0.797722    0.016884    0.745279  0.00901347
370  2017-07-24 00:00:00    23.4214     113.69      97.89      86.97    78.4706    78.2706     128.01    24.6989     21.702     24.1502  18.2219       40.48      120.69       15.81        13.8        1.85     93.26     1.17473   1.31449     1.03181    0.798594      12.989    0.148392    0.802343   0.0168126     0.75201  0.00904895
371  2017-07-31 00:00:00    23.4796     113.85      97.41      86.88    77.8424    76.9777     126.97    24.7759    21.6436     24.2567  18.2507       40.55      119.65       15.38       13.84        1.84     93.54     1.17784    1.3047     1.02801    0.793084     13.4011    0.147804    0.790801   0.0166846    0.740911  0.00902641
372  2017-08-07 00:00:00    23.3633      114.3       98.6      88.16    77.5697    76.7704      126.7    24.7566    21.7312     24.4117  18.1352       40.55      122.79       16.17       13.76        1.82     93.07     1.18255   1.30059     1.03873    0.790408     13.4314    0.150105    0.788799   0.0167254    0.731652  0.00915499
373  2017-08-14 00:00:00    23.4602      113.7      98.13      88.09    77.9823    77.4218     125.31    24.7374    21.6631     24.4214   18.193       40.57       122.3        16.1       13.97        1.83     93.43     1.17563   1.28737     1.03584    0.792751     13.1594    0.149954    0.794452   0.0169794     0.73109  0.00914746
374  2017-08-21 00:00:00     23.247     115.26       99.1      87.96    78.0412    78.0338      125.3     24.545    21.8479     24.5667  18.4434       40.17      122.74       16.11        13.8        1.77     92.74     1.19519   1.29052      1.0469     0.79406      13.001    0.151909     0.80168   0.0170755    0.725121  0.00914528
375  2017-08-28 00:00:00    23.3342     114.59      98.19      87.19    78.2672     78.626     126.04    24.6412    21.7701     24.8573  18.4626       40.09      126.06       16.73       14.04        1.79     92.81     1.18828   1.29651     1.04077     0.79647     12.9424    0.152753      0.8081   0.0174017    0.716779  0.00910788
376  2017-09-04 00:00:00     22.966     116.17     100.13      89.17    79.1756    80.2052     128.43    24.2756    22.0911     25.2545  18.6071       39.75      127.97       17.02        14.3        1.69     91.33     1.20176   1.31977     1.05533    0.805153      12.903    0.153118      0.8227   0.0174467    0.724129   0.0092395
377  2017-09-11 00:00:00    23.1016     115.39      98.64      86.69    78.6448    79.8992     132.16    24.4487    21.9938     24.8767  18.5686       39.94      125.53       16.62       14.78        1.69     91.87     1.19372   1.35752     1.04077     0.79968      13.151    0.152655    0.819551   0.0173393    0.728932  0.00899305
378  2017-09-18 00:00:00    23.1889     115.33      97.52      85.75    78.3204    78.9221     131.54    24.5642    21.8965     24.9542    18.53       39.89      123.24       16.05       15.07        1.75     92.17     1.19272   1.35073     1.03019    0.796495     13.2344     0.15141    0.809802    0.017362    0.729091  0.00889332
379  2017-09-25 00:00:00    23.4311      114.1      97.71      85.37    77.1014    78.0436     130.34    24.8625    21.6825     24.6636    18.27       40.56      121.58       15.74       15.16        1.74     93.08     1.18074   1.33941     1.03295     0.78456     13.5473      0.1502    0.801629   0.0173849    0.721928    0.008878
380  2017-10-02 00:00:00    23.6152     113.29      96.69      85.26    76.3739    77.6587     127.08    25.0357     21.488     24.6539   18.193       40.78      121.09       15.85       14.86        1.68      93.8     1.17425    1.3084      1.0226    0.777938     13.7562    0.150376    0.797683   0.0171892    0.707119  0.00888486
381  2017-10-09 00:00:00    23.4311     114.07      97.06      85.85     77.607    78.0209     129.25    24.9298    21.6825     25.0026  18.3567       40.38      123.82       16.41       15.28        1.73     93.09      1.1823    1.3288     1.02642    0.789017     13.2528    0.151766    0.802182   0.0175009    0.718597  0.00894294
382  2017-10-16 00:00:00    23.5959     113.62         96      84.61    76.9184    77.1621     128.23    25.1223    21.5172     24.7023    18.27       40.39      121.61       16.08       15.51        1.74      93.7      1.1783    1.3197     1.01664      0.7818     13.6284    0.151005    0.792017   0.0174072    0.696718  0.00880902
383  2017-10-23 00:00:00    23.9156     111.92      94.72      84.47    75.5215    75.9184     127.66    25.3724    21.2351     24.0727  18.0967        41.2       120.9       15.91       16.15        1.74     94.92     1.16102   1.31301     1.00268    0.768226     14.0888    0.150571    0.780835   0.0172433    0.688421  0.00879817
384  2017-10-30 00:00:00    23.9253     111.96      94.44      84.14    75.2756    76.2935     127.11    25.3724    21.2156      24.683  18.0389       41.01      120.62       15.92       16.71        1.65     94.94      1.1621   1.30799      0.9995    0.765169      14.209    0.150648    0.783453   0.0169434    0.691085  0.00876655
385  2017-11-06 00:00:00      23.78     112.52       94.9      84.58    75.4428     76.787     128.33     25.257    21.3518     24.7798  18.0678       40.86      121.13       15.95        17.1        1.53     94.39     1.16668    1.3191     1.00615    0.766401     14.2481    0.150795    0.788749   0.0168606    0.693193  0.00880902
386  2017-11-13 00:00:00    23.5862     113.75       95.6      85.67    74.5372    76.2639     128.51    25.0549    21.5269     24.7314  18.2411       40.63      122.86       16.31       16.84        1.65     93.66     1.17936   1.32141     1.01182    0.756773      13.965     0.15113    0.783625   0.0169697    0.681989  0.00892299
387  2017-11-20 00:00:00    23.3827     114.99      96.44      86.03    74.9802    76.5995      129.6    24.7663    21.7312     24.7895  18.4241       40.73      122.32       16.08       17.08        1.84     92.76      1.1933    1.3339      1.0209    0.761673     13.8729    0.151488    0.786844   0.0171357    0.688279  0.00896539
388  2017-11-27 00:00:00    23.4214     114.64      96.71      85.66    74.9113    76.6785     130.96    24.8721     21.702      24.838  18.4626        40.4      121.59       15.53       17.18        1.83      92.9     1.18994    1.3474     1.02457    0.761209     13.6888    0.151345    0.788457   0.0169912    0.688895  0.00892061
389  2017-12-04 00:00:00    23.6831     113.41      95.13      84.59    73.9187    75.6578     130.16    25.1704    21.4491      24.838  18.3471       40.71      118.48       14.96        17.1        1.84      93.9     1.17671   1.33871      1.0073    0.750863       13.64    0.151053    0.778513   0.0169225    0.684416  0.00881212
390  2017-12-11 00:00:00    23.6734     113.28       95.3      85.27    75.3074    75.6085     129.55    25.1511    21.4491     25.0898  18.4241       40.66      119.18       15.15       17.04        1.85     93.93     1.17512    1.3323     1.00959    0.764701     13.0174    0.151529    0.777557   0.0170063    0.699301  0.00888336
391  2017-12-18 00:00:00    23.5183     114.24      95.43      84.72    76.0166     76.566      129.9    24.9683    21.5561     25.0608  18.5397        40.3      120.94        15.4       17.56        1.65     93.35      1.1861   1.33601     1.01105    0.771367     12.5837    0.152059    0.785608   0.0171515    0.702691  0.00882885
392  2017-12-25 00:00:00    23.3077     115.61      96.83      85.14    76.8735     77.494      131.2    24.9106    21.7938     25.2545   18.713       39.99      123.65       15.99        18.1        1.74     92.12         1.2   1.35161     1.02659    0.780823     12.3574    0.153711    0.795545    0.017353     0.71048  0.00887469
393  2018-01-01 00:00:00    23.2398     115.97      96.71      84.84    77.5432    78.4713     131.84    24.7182     21.862     25.3804  18.9538       39.84      125.33       16.22       18.42        1.77     91.95     1.20322   1.35709     1.02618    0.786473     12.2765     0.15435    0.805711   0.0175946    0.717103  0.00884486
394  2018-01-08 00:00:00    22.9973      117.4      97.42      86.42     77.982    78.0961     133.47    24.5161    22.1054     25.3901  19.0405       39.95      126.96       16.27       18.97        1.79     90.97     1.21979    1.3734      1.0331    0.790764     12.3517    0.155022    0.802761   0.0176647    0.726005  0.00900617
395  2018-01-15 00:00:00    22.9391     117.71      97.96      86.64    78.7998    77.8987     134.72    24.3429    22.1638     25.9423   19.079       39.22      126.42       16.05       18.71        1.75     90.57     1.22261    1.3861       1.043    0.799169      12.114    0.156397    0.805717   0.0177011    0.728014  0.00902853
396  2018-01-22 00:00:00    22.5609     119.59     100.95      88.26    79.9527    78.9945     137.48    23.9869    22.5047     26.1651  19.3005       38.66      128.07       16.41       19.15        1.75     89.07     1.24299   1.41719     1.07263    0.802923     11.9085    0.158158    0.808016   0.0178953    0.735619  0.00911544
397  2018-01-29 00:00:00    22.5706        120     101.24      87.13    78.1101    78.3923     137.25     24.112    22.5047     26.2329  19.1175       38.76      126.39       15.66        18.7        1.75      89.2      1.2464   1.41241     1.07408    0.793021     12.0766    0.158675    0.805218   0.0176941     0.73062  0.00908265
398  2018-02-05 00:00:00      22.91     117.79     100.41      88.21    76.9108    77.2922     134.35    24.3718    22.2028     26.0392   18.896       39.32      124.77       15.39       17.17           0     90.44     1.22469   1.38311     1.06426    0.781372     11.9824    0.159028    0.794913   0.0171435    0.725689  0.00919185
399  2018-02-12 00:00:00      22.59      119.4     101.54      90.22    77.9858    77.5785     136.18    23.9869    22.4949     26.4848  19.2524       38.49      127.96       15.73       17.76           0      89.1     1.24089    1.4029     1.07809    0.790701     11.6125    0.157609    0.796432   0.0177384    0.739208  0.00940645
400  2018-02-19 00:00:00    22.7936     118.33     100.56      89.72    77.2954    76.9269     135.69    24.1793    22.3196     26.0973   19.185       39.12      126.14       15.59       18.42           0     89.88      1.2296    1.3969     1.06769    0.784498     11.5538    0.158045    0.791703   0.0177708    0.729288  0.00935716
401  2018-02-26 00:00:00    22.8033     118.61     100.47      90.74    76.5361    75.5841     134.01    24.2371    22.2904     26.0004   19.079       39.13      125.39       15.56       17.74           0     89.94       1.232    1.3808     1.06618    0.775976     11.9079    0.157545    0.776217   0.0176118    0.723903  0.00945671
402  2018-03-05 00:00:00    22.8421     118.39      98.99      89.74    77.4459    75.9997     134.54    24.3333    22.2515     26.3395  19.1272       39.14      125.54       15.63       18.02           0     90.09     1.23091   1.38541     1.05154    0.779059     11.9076    0.157689    0.775428   0.0175185    0.728597  0.00939797
403  2018-03-12 00:00:00      22.91     118.17      98.82       90.4    76.1137    74.4098     135.48    24.2852    22.2125      26.291  19.0598       38.86       124.6       15.39       18.17           0     90.23      1.2298   1.39441     1.05095    0.778938     11.8971    0.158205    0.766184    0.017418    0.722022  0.00940654
404  2018-03-19 00:00:00     22.716     118.91      99.46      91.52     76.015    75.7232     137.39    24.1216    22.4073     26.3685  19.0116       39.16      127.61       15.58       19.26           0     89.44      1.2359   1.41381     1.05689    0.769942     11.7225    0.158489    0.775494    0.017483     0.72338  0.00954836
405  2018-03-26 00:00:00    22.9003     118.33       98.4      90.11    75.8769    75.5949     136.29    24.2852    22.2515      26.417  19.1657       39.04      125.79       15.41       19.14           0     89.97      1.2332    1.4017     1.04832    0.768344     11.8168    0.159094    0.774653   0.0175143    0.724323  0.00940999
406  2018-04-02 00:00:00    22.9197      118.1       98.1      89.68    75.7881    76.2762     136.84    24.2659    22.2417     26.5042  19.0309       39.44      126.39       15.43        18.5           0     90.11        1.23   1.40881     1.04271    0.768226      12.017    0.158705    0.781372   0.0172058    0.726797  0.00935235
407  2018-04-09 00:00:00    22.8324     118.59       97.7      89.21    76.7617    77.2691     138.31     24.189    22.3196     26.5816  19.0212       39.16      127.45       15.68       19.99           0      89.8      1.2349    1.4243     1.03979    0.776699     12.0713     0.15939    0.792707   0.0161319    0.736377  0.00931619
408  2018-04-16 00:00:00     23.007     118.05      96.38      89.01    75.7742    76.3999     136.07    24.3525    22.1736     26.5332  18.9538       39.39      126.63       16.13       20.35           0     90.32     1.23141    1.4006     1.02635    0.767577     12.0885    0.159071    0.782473   0.0162994    0.721397  0.00929195
409  2018-04-23 00:00:00    23.3077     116.56      95.15      87.84    74.9249    75.9455     133.83      24.67    21.8814      26.446   18.819       39.66       125.5       15.57        20.5           0     91.54      1.2149   1.37809     1.01257    0.758265     12.3132    0.157928    0.778695   0.0161053    0.708215  0.00917347
410  2018-04-30 00:00:00    23.5987     114.89      93.87       87.8    74.3718    75.7479      131.4    24.9587     21.599     26.2232  18.5782       40.34      124.54       15.54       20.88           0     92.57     1.19791   1.35369     1.00033    0.753977     12.5876    0.157191    0.778174   0.0158854    0.702001  0.00916506
411  2018-05-07 00:00:00     23.589     114.73      93.86      87.65    74.6288    76.1875     131.46    24.9202    21.6088     26.3588  18.5204       40.44         125        15.7       21.46           0     92.54      1.1962    1.3547     1.00052    0.754205      12.249    0.157901     0.77991   0.0161603    0.697107  0.00914077
412  2018-05-14 00:00:00    23.8994     113.03      94.12       86.5    74.2532    75.6541      130.9    25.2474    21.3264     26.3201  18.2411       41.14      122.41       15.48       21.92           0     93.64      1.1792    1.3472     1.00178    0.751202     12.7563    0.156806    0.774953   0.0160546    0.691802  0.00902935
413  2018-05-21 00:00:00    24.0546     111.99      94.74      87.49    74.6288    75.1206     129.26    25.3436    21.1803     26.1845  18.3182        41.5      123.21       15.53       21.28           0     94.19      1.1658    1.3309     1.01055    0.754945     12.4838    0.156558    0.771426   0.0160849    0.692089   0.0091416
414  2018-05-28 00:00:00    24.0546     111.89         95      87.37    74.7969    75.1898     129.54    25.3051    21.1803     26.1457  18.2507       41.52      122.49       15.44       21.33           0     94.19     1.16711   1.33479     1.01209    0.757002     12.6756    0.155997    0.771248   0.0160846    0.698617  0.00912992
415  2018-06-04 00:00:00    23.8994     112.96      95.27      87.49    75.1411    75.3509     130.14    25.2858    21.3458     26.1845  18.3085       41.21      123.01       15.78       21.29           0     93.55      1.1783   1.34129     1.01595    0.760514     13.0566    0.156331    0.772977   0.0160525    0.703581  0.00912909
416  2018-06-11 00:00:00    24.2194     111.47      94.13      86.58    73.6573    73.9476     128.86    25.7092    21.0634     26.1167  18.0389       41.71      121.34        15.6       20.43           0     94.79      1.1623     1.328     1.00227    0.744491      13.417    0.155364    0.757346   0.0158414    0.695024  0.00903587
417  2018-06-18 00:00:00    24.1516      111.9      94.95      87.07    73.6276    73.4337     128.69    25.5552    21.1219     25.7873  18.0292       41.82      120.34        15.5       21.16           0     94.52      1.1669   1.32689     1.01197    0.737898      13.582    0.154033    0.750897   0.0156632     0.69099  0.00909488
418  2018-06-25 00:00:00    24.1904     112.06      94.75      86.47    73.2418     74.165     128.08    25.5745    21.1024     25.2254  17.8848       41.53      118.65       15.15       22.18           0     94.63     1.17049     1.321     1.01017    0.740466     13.7141    0.151023     0.76063   0.0159353    0.676911  0.00903041
419  2018-07-02 00:00:00     24.074     112.68       94.7       86.7    73.4792    74.3626     128.75    25.3339    21.2192     25.2254  17.9714       41.64      118.86       15.08       21.62           0     94.04      1.1756   1.32869     1.00992    0.742997     13.4552    0.150568    0.764117   0.0158958    0.684416  0.00905387
420  2018-07-09 00:00:00    24.2486     112.05      93.58      85.19    73.4775    74.1245     128.42    25.5841    21.0634     25.1189  17.9618       41.62      117.61       14.88       21.02           0     94.75      1.1701    1.3231    0.998602    0.742335      13.261    0.149539    0.759186   0.0159864     0.67659  0.00889838
421  2018-07-16 00:00:00    24.2001     112.47      94.51       85.8    73.6062    74.3123     127.44    25.5841    21.1316     24.7895  17.9329       41.62      116.56       14.59       20.45           0     94.46      1.1732    1.3141     1.00801    0.742391     13.4102    0.147909    0.760167   0.0157637    0.681292  0.00897424
422  2018-07-23 00:00:00    24.2679      111.8      94.28       86.2    73.3884    74.6682     127.18    25.4398    21.0829     24.7605  18.0292       41.69      115.83       14.57       20.98           0     94.68     1.16741    1.3107      1.0056    0.740083     13.1643    0.146785    0.764935   0.0159365    0.678702  0.00900576
423  2018-07-30 00:00:00    24.4134     110.95      94.26      86.04    73.2992    75.0933     126.17    25.5937    20.9563     24.5473  17.9522       41.69      114.92        14.5       20.56           0     95.14      1.1584    1.3002     1.00604    0.740302     13.3102    0.146439    0.768935    0.015796    0.674582  0.00898796
424  2018-08-06 00:00:00    24.7141      109.3      94.15      86.32    72.3363     74.312     123.85    25.8631    20.6836     24.4989  17.5092       42.69      114.69       14.41       20.44           0     96.36      1.1424   1.27699      1.0048    0.730514      14.075    0.146103    0.759994   0.0147807    0.658415  0.00901957
425  2018-08-13 00:00:00    24.6753     109.68       94.1      86.49    72.5247    74.7076     123.69     25.815    20.7421     24.6055  17.3936       42.57      112.13       13.92       20.11           0      96.1       1.145   1.27571     1.00465    0.731743     14.6204    0.145421    0.764468   0.0149315    0.663878  0.00905059
426  2018-08-20 00:00:00    24.4425     111.42      95.28      86.07    72.6535    74.9054     124.65    25.6611    20.9563     24.8767   17.461       41.91      114.16       13.92       21.22           0     95.15      1.1634    1.2846     1.01726    0.724323     14.3835    0.145402    0.763277   0.0146629    0.668494  0.00897932
427  2018-08-27 00:00:00    24.4328     111.21      96.57      86.09    71.3351    74.7571     125.72    25.7477    20.9661     24.6151  17.2684       42.05      113.51       13.65        21.7           0     95.14      1.1623   1.29619     1.03226    0.719217     14.6725    0.146434    0.766577    0.014819    0.661989  0.00900617
428  2018-09-03 00:00:00    24.5201     110.73      96.56      86.14    70.4726     74.045     125.38    25.9112    20.8979     24.4989  17.0758       42.16      113.23       13.32       21.53           0     95.37      1.1573   1.29221     1.03202    0.710833     15.2218    0.146139    0.759532   0.0143109    0.653979  0.00900901
429  2018-09-10 00:00:00    24.4231     111.37      96.73      85.35     71.094     74.862     126.73    25.6996    20.9953     24.4892  17.3069       41.76      113.02       13.23       21.85           0     94.98      1.1636    1.3071     1.03386    0.718804     14.7655    0.146137    0.768911   0.0146544    0.655308  0.00892761
430  2018-09-17 00:00:00    24.2389     112.54       97.6      84.93    72.3341    75.5744     126.88    25.5649    21.1608     24.7314  17.4514       41.55      113.49       13.44       22.01           0     94.22     1.17709   1.30739     1.04317    0.729714     14.3015    0.145843    0.773515    0.014966    0.668807  0.00888415
431  2018-09-24 00:00:00    24.5007     111.16      95.31      84.15    71.7785    75.5348     126.42    25.7477    20.9563     24.6345  17.5477       42.12      112.76       13.73       23.32           0     95.19      1.1623    1.3031     1.01861    0.722543     14.1318    0.145603    0.774293   0.0152486    0.662208  0.00879639
432  2018-10-01 00:00:00    24.6365     110.34      94.22       84.1    69.8737    75.4062     127.22    25.9209    20.8395     24.4311  17.3551       42.46       113.8       13.75       23.67           0     95.62      1.1536   1.31251     1.00864    0.705716     14.7712    0.145796    0.772082   0.0150161    0.644621  0.00879585
433  2018-10-08 00:00:00    24.5686     110.66      94.22      85.18    70.6167    74.9052      127.6     25.815    20.9174     24.3439  17.4321        42.3      115.23       13.74        22.7           0     95.22      1.1577    1.3155     1.00836    0.712454     14.5796    0.145167    0.767389   0.0151012    0.650915   0.0089222
434  2018-10-15 00:00:00    24.7044     110.15      93.69      84.91    70.7358    74.4895     126.72    25.9401      20.82     24.4311  17.5573       42.54      116.01       13.74       22.51           0     95.71      1.1532   1.30729      1.0043    0.709723     14.4276    0.144161     0.76459   0.0152014    0.659718  0.00891385
435  2018-10-22 00:00:00     24.879     109.17      93.68       85.5    70.5074    74.6379     124.47     26.171    20.6739     24.2858  17.4706       42.92      116.77       13.81       22.02           0     96.36      1.1426    1.2834      1.0032    0.709119     14.5871     0.14404    0.761383   0.0152311    0.651508  0.00893719
436  2018-10-29 00:00:00    24.9372     109.03      93.01      84.43    71.4508     74.529     125.79    26.1999    20.6252     24.6539  17.5958       43.02      116.65       13.86       20.56           0     96.54       1.139    1.2983    0.998403    0.721084     14.2908     0.14514    0.762311   0.0151233    0.666001  0.00883392
437  2018-11-05 00:00:00    25.0148     108.47      92.83      83.99    71.8325    73.9874      125.8    26.3635    20.5473     24.5086  17.5284       43.24      114.48       13.32       19.75           0     96.91      1.1339   1.29789    0.994827    0.722596     14.3109    0.143763    0.757002   0.0147308      0.6749  0.00878542
438  2018-11-12 00:00:00    24.9372      109.2      93.36      84.73    72.9656    74.2648     124.44    26.1903    20.6155     24.5958   17.721       43.42      115.62       13.53       18.99           0     96.47      1.1422   1.28431     1.00214    0.733783       13.99    0.144342    0.760688   0.0151634      0.6879  0.00886446
439  2018-11-19 00:00:00    25.0924     108.42      93.56      84.68    71.8822    74.0172     124.25    26.2673    20.5181      24.557  17.6729       43.15      115.77       13.42       16.86           0     96.92      1.1344    1.2824     1.00309    0.723798     13.8438    0.144123    0.755458   0.0151109    0.678288  0.00885269
440  2018-11-26 00:00:00    25.1409     108.27       93.4      84.22     72.568    73.5418     123.58    26.4982    20.4889     24.5376  17.7403       43.47      115.54       13.32       16.71           0     97.27      1.1319    1.2754     1.00114    0.732011     13.8541    0.143875    0.752276   0.0149205    0.688421  0.00881446
441  2018-12-03 00:00:00    25.0245     109.11      94.32       84.8    71.6238    73.3932     123.58    26.4501    20.6057     24.6733   17.721       43.09      118.09       13.73       17.38           0     96.51     1.13839    1.2732     1.00984    0.723118     14.0389    0.145313     0.74662   0.0149673      0.6879  0.00887398
442  2018-12-10 00:00:00    25.2573     108.02      93.49      84.26    71.4262    73.1076     122.04    26.5944    20.4012     24.6926  17.6344       43.57      117.06        13.7          17           0     97.44     1.13109   1.25891     1.00214    0.722491     14.1729    0.145334    0.749232   0.0150793    0.680087  0.00880592
443  2018-12-17 00:00:00    25.1603     108.58      93.75      85.87    70.0337    71.9083     122.46    26.3635    20.4986      24.557  17.6151       43.38      118.72       13.74       15.17           0     96.96      1.1385    1.2659     1.00684    0.703433     14.6222    0.144814    0.735294   0.0145185    0.671321  0.00900357
444  2018-12-24 00:00:00    24.7335     109.37      94.78      86.63    69.9839    71.5614     123.16    26.0171    20.3818     24.4698  17.3936        43.1      121.06       14.42       14.99           0     96.39     1.14399   1.27091     1.01623    0.704622     14.4148    0.145408    0.733407   0.0143955    0.670916  0.00906865
445  2018-12-31 00:00:00    24.9603     108.93      94.53      88.05    70.8692    72.9986     123.56    26.1295    20.7008     24.8804  17.9762       43.31      121.44       14.73       16.18           0     96.19     1.13971   1.27311     1.01394    0.711845     13.9473    0.145594    0.747831    0.014892    0.673991  0.00921447
446  2019-01-07 00:00:00    24.8623     109.52      94.75      87.97     71.703    73.6645     124.58    26.0422    20.7994     25.3116  18.0449       43.09       121.8       14.64       17.07           0     95.67      1.1471    1.2853     1.01637    0.721709     13.8201    0.147892     0.75392   0.0149567    0.682594  0.00921277
447  2019-01-14 00:00:00    25.0583     108.58       93.6      87.01    71.3845    73.7042     124.79    26.1393    20.6416      25.145  18.0743        43.5      121.02       14.37       17.67           0     96.34      1.1374   1.28839     1.00444    0.719031     13.7104    0.147593    0.753001   0.0150723    0.674582  0.00916145
448  2019-01-21 00:00:00    24.9407     109.02      93.84      87.19     71.494    73.9521     128.14    26.0616    20.7698       25.39   18.143       43.34      122.86       14.74       17.38           0     95.79      1.1402    1.3201     1.00706    0.719217     13.7081    0.148199    0.749036   0.0152137    0.684322  0.00912909
449  2019-01-28 00:00:00    24.8917     109.42       93.6      87.21    72.1609     74.676      126.9    25.9839    20.8191     25.2038  18.2804       43.22       124.5       14.92       17.78           0     95.58      1.1459   1.30919      1.0046    0.725479     13.3075    0.148282    0.763359   0.0152835    0.689608  0.00913409
450  2019-02-04 00:00:00    25.2152     108.09      93.13      86.91    70.6284    73.7542     125.44    26.2946    20.5825     25.3508  18.2313       43.77      124.21       14.83       17.57           0     96.64      1.1337    1.2952      1.0005    0.711592     13.6086    0.148284    0.751264    0.015176    0.674491  0.00911311
451  2019-02-11 00:00:00    25.2838     107.88      92.65      86.37    71.1365    73.8634     125.06    26.3625    20.5331     25.3116  18.1528        43.9       124.8       14.82       18.77           0     96.92      1.1298   1.28971    0.995025    0.714235      14.054    0.147665    0.755116   0.0150938    0.686908  0.00905059
452  2019-02-18 00:00:00    25.2152     108.18      93.06      86.24    71.0867    74.4885     126.57    26.1878    20.5923     25.6447  18.2608        43.8       125.5       14.95          19           0     96.51      1.1343    1.3055      0.9998    0.713012     13.9828     0.14916    0.761383   0.0153048    0.684978  0.00903424
453  2019-02-25 00:00:00    25.2348     108.46      93.13      85.19    70.5288    73.6054     128.03    26.3043    20.5923     25.5272  18.1724       43.72      121.88        14.2       18.39           0     96.53      1.1379   1.32111     1.00129    0.708065      14.214    0.149134    0.752219   0.0151761    0.679995  0.00893575
454  2019-03-04 00:00:00    25.4799     107.17      92.34       85.8    70.2534    73.0886     126.21    26.5663    20.4247      25.439  17.9958       44.24      122.84       14.41       18.64           0     97.37      1.1241    1.3018     0.99226    0.704672     14.4249    0.148796     0.74549   0.0150824    0.680689  0.00899604
455  2019-03-11 00:00:00    25.2936     108.04       92.8      85.55    70.6323    73.4361      128.9    26.2946    20.5825     25.5762  18.1528       43.95      122.97       14.33          19           0      96.9      1.1346   1.33189    0.998602    0.706814     14.5124    0.148765    0.750486   0.0152804    0.685495  0.00894831
456  2019-03-18 00:00:00    25.2936     107.77      93.57      86.79    70.6223    72.9694        128     26.314    20.5529     25.5664  18.0351       44.06      123.97       14.45       18.93           0     96.65      1.1322   1.32181     1.00751    0.708918     14.1994    0.148874    0.748223   0.0156755    0.687994  0.00909753
457  2019-03-25 00:00:00    25.5191     107.02       93.4      86.11    70.7719    73.3368      126.3    26.5178    20.4148     25.5076  18.0154       44.41      122.01       14.18       19.22           0     97.28     1.12331    1.3045     1.00547    0.708717     14.4824    0.149007    0.749232   0.0152569    0.680504  0.00901957
458  2019-04-01 00:00:00    25.5485        107      92.97      85.38    70.8217    73.1879     126.43    26.5275    20.3951     25.6251  18.1724       44.45      121.98       14.17       20.04           0      97.4     1.12341    1.3039     1.00015    0.711035     14.1044    0.148885     0.74824   0.0152922    0.673718  0.00895592
459  2019-04-08 00:00:00    25.4505     107.72      92.67      85.14    71.5691    73.4818     126.82    26.3819    20.4937     25.6055  18.2313       44.18      121.83       14.05       20.35           0     96.95     1.13211    1.3082    0.998004    0.717412     13.9403    0.149379    0.750019   0.0155557    0.676498  0.00892698
460  2019-04-15 00:00:00    25.6171     107.06      91.51      85.15    71.3396    73.2533      125.9    26.5081    20.3753     25.6349  18.1921       44.48      120.37       14.06       20.47           0     97.47      1.1248    1.2997    0.985902    0.714796     14.0389    0.149074    0.747608   0.0156504    0.668986  0.00892945
461  2019-04-22 00:00:00    25.7936     106.25      91.16      85.39    70.2421     72.846     125.31    26.6925     20.257     25.5762  18.0449       44.84      121.37        14.1       20.41           0     98.01      1.1165   1.29171    0.980681    0.703928     14.4075    0.148617     0.74195   0.0154776      0.6664  0.00896218
462  2019-04-29 00:00:00    25.6466     106.74      91.34      85.79    69.9826    72.9652     127.71    26.6246    20.3458     25.6643  18.0449       44.67      120.65       13.96        20.3           0     97.52      1.1213    1.3174    0.983671    0.699545     14.5158    0.148502    0.742435   0.0152985    0.664805  0.00896901
