             Date/Symbol         FXF          FXY        FXA        FXC
194  2014-06-23 00:00:00     1.27836   -0.0178994   0.990844   0.814266
195  2014-06-30 00:00:00     1.22507    -0.069116   0.915739   0.844051
196  2014-07-07 00:00:00     1.25857   -0.0166025   0.968361   0.757475
197  2014-07-14 00:00:00     1.14591   -0.0172509   0.971294   0.758409
198  2014-07-21 00:00:00     1.02563   -0.0444799   0.978129   0.694168
199  2014-07-28 00:00:00    0.996708   -0.0918068   0.884348   0.602931
200  2014-08-04 00:00:00     1.01345   -0.0632809   0.868207   0.571918
201  2014-08-11 00:00:00     1.05608   -0.0768954   0.920071   0.634308
202  2014-08-18 00:00:00    0.871868     -0.17479   0.906368   0.592404
203  2014-08-25 00:00:00       0.779    -0.181922   0.936702   0.650138
204  2014-09-01 00:00:00    0.543023     -0.24027   0.967031   0.641756
205  2014-09-08 00:00:00    0.498873    -0.369284    0.65388   0.479148
206  2014-09-15 00:00:00     0.39078    -0.454212   0.549025   0.592767
207  2014-09-22 00:00:00    0.205043    -0.473013    0.39027   0.434446
208  2014-09-29 00:00:00  -0.0307214    -0.501539   0.289334   0.358079
209  2014-10-06 00:00:00    0.108015    -0.390678   0.318247   0.392441
210  2014-10-13 00:00:00    0.307732    -0.346593   0.398729   0.343071
211  2014-10-20 00:00:00    0.214734    -0.413369   0.431112   0.382193
212  2014-10-27 00:00:00   0.0439819    -0.633146   0.439948   0.352388
213  2014-11-03 00:00:00 -0.00937757    -0.742711   0.268189   0.304878
214  2014-11-10 00:00:00   0.0942928    -0.824398   0.405843   0.346799
215  2014-11-17 00:00:00  -0.0718841    -0.888581   0.316392   0.377545
216  2014-11-24 00:00:00   -0.024623    -0.933963   0.165013   0.234058
217  2014-12-01 00:00:00   -0.212145     -1.05649 -0.0256819   0.235922
218  2014-12-08 00:00:00  0.00434411    -0.933315  -0.080121   0.141338
219  2014-12-15 00:00:00   -0.311241    -0.976751  -0.184471   0.118972
220  2014-12-22 00:00:00   -0.364601     -1.01306  -0.207119  0.0994014
221  2014-12-29 00:00:00   -0.571941     -1.01759  -0.239603  0.0108733
222  2015-01-05 00:00:00   -0.759463    -0.930073  -0.116954 -0.0535384
223  2015-01-12 00:00:00     1.93139    -0.888581 -0.0824451  -0.122504
224  2015-01-19 00:00:00     1.49232    -0.897657  -0.393064   -0.41142
225  2015-01-26 00:00:00    0.766626    -0.882098   -0.52323  -0.577311
226  2015-02-02 00:00:00    0.643136    -0.946929  -0.514356  -0.467336
227  2015-02-09 00:00:00    0.518121    -0.943039  -0.538245  -0.431161
228  2015-02-16 00:00:00    0.385485    -0.956653  -0.459225  -0.478696
229  2015-02-23 00:00:00    0.173571    -0.981289  -0.484907  -0.454461
230  2015-03-02 00:00:00   -0.337159     -1.02926  -0.585655  -0.515979
231  2015-03-09 00:00:00   -0.646645     -1.06038  -0.664085  -0.620325
232  2015-03-16 00:00:00   -0.215193     -1.00074  -0.515758  -0.501021
233  2015-03-23 00:00:00   0.0607522    -0.961192  -0.530594  -0.515934
234  2015-03-30 00:00:00   0.0592285    -0.990366  -0.715501    -0.4917
235  2015-04-06 00:00:00   -0.251783     -1.00917  -0.599719  -0.501952
236  2015-04-13 00:00:00    0.185766    -0.946929  -0.502689  -0.286642
237  2015-04-20 00:00:00    0.141554    -0.952115   -0.45219  -0.250292
238  2015-04-27 00:00:00    0.481532     -1.00917  -0.448229  -0.244699
239  2015-05-04 00:00:00    0.502876    -0.989069  -0.347219  -0.203686
240  2015-05-11 00:00:00    0.781872    -0.972213  -0.233208  -0.159877
241  2015-05-18 00:00:00    0.278765     -1.07011  -0.453294  -0.332313
242  2015-05-25 00:00:00    0.354993     -1.17773   -0.62183  -0.418064
243  2015-06-01 00:00:00    0.344321     -1.23997  -0.651571  -0.418996
244  2015-06-08 00:00:00    0.522695     -1.14791  -0.534887  -0.341633
245  2015-06-15 00:00:00    0.736134     -1.11808  -0.496177  -0.317399
