date,value
1987-07-01,51.2879378583318
1987-08-01,51.4390752727945
1987-09-01,51.5902126872573
1987-10-01,51.8421194747549
1987-11-01,52.0940262622526
1987-12-01,52.0436471240984
1988-01-01,52.0436471240984
1988-02-01,52.1546143887553
1988-03-01,52.3765489180692
1988-04-01,53.0423525060107
1988-05-01,53.2642870353246
1988-06-01,53.4862215646384
1988-07-01,53.4862215646384
1988-08-01,53.8191233586092
1988-09-01,54.0410578879231
1988-10-01,54.3739596818938
1988-11-01,54.7068614758646
1988-12-01,54.7068614758646
1989-01-01,54.9287960051785
1989-02-01,55.1507305344923
1989-03-01,55.4836323284631
1989-04-01,56.0384686517477
1989-05-01,56.4823377103754
1989-06-01,56.5933049750324
1989-07-01,56.5933049750324
1989-08-01,56.7042722396893
1989-09-01,57.148141298317
1989-10-01,57.5920103569447
1989-11-01,57.8139448862586
1989-12-01,57.9249121509155
1990-01-01,58.1468466802293
1990-02-01,58.701683003514
1990-03-01,58.9236175328278
1990-04-01,60.3661919733679
1990-05-01,61.0319955613094
1990-06-01,61.2539300906233
1990-07-01,61.2539300906233
1990-08-01,61.8087664139079
1990-09-01,62.3636027371925
1990-10-01,62.9184390604772
1990-11-01,63.140373589791
1990-12-01,63.2513408544479
1991-01-01,63.2513408544479
1991-02-01,63.4732753837618
1991-03-01,63.8061771777326
1991-04-01,65.1377843536157
1991-05-01,65.6926206769003
1991-06-01,66.0255224708711
1991-07-01,65.8035879415572
1991-08-01,66.4693915294988
1991-09-01,66.6913260588126
1991-10-01,67.0242278527834
1991-11-01,67.1351951174403
1991-12-01,67.3571296467542
1992-01-01,67.1351951174403
1992-02-01,67.4680969114111
1992-03-01,67.8009987053819
1992-04-01,68.5777695579804
1992-05-01,69.0216386166081
1992-06-01,69.0216386166081
1992-07-01,68.7997040872942
1992-08-01,68.9106713519512
1992-09-01,69.132605881265
1992-10-01,69.3545404105789
1992-11-01,69.3545404105789
1992-12-01,69.4655076752358
1993-01-01,69.2435731459219
1993-02-01,69.5764749398927
1993-03-01,69.9093767338635
1993-04-01,70.3532457924912
1993-05-01,70.5751803218051
1993-06-01,70.5751803218051
1993-07-01,70.3532457924912
1993-08-01,70.686147586462
1993-09-01,71.0190493804328
1993-10-01,71.0190493804328
1993-11-01,70.7971148511189
1993-12-01,71.0190493804328
1994-01-01,71.0190493804328
1994-02-01,71.2409839097466
1994-03-01,71.4629184390605
1994-04-01,72.0177547623451
1994-05-01,72.2396892916589
1994-06-01,72.2396892916589
1994-07-01,71.7958202330313
1994-08-01,72.2396892916589
1994-09-01,72.3506565563159
1994-10-01,72.2396892916589
1994-11-01,72.3506565563159
1994-12-01,72.6835583502867
1995-01-01,72.6835583502867
1995-02-01,72.9054928796005
1995-03-01,73.2383946735713
1995-04-01,73.682263732199
1995-05-01,74.0151655261698
1995-06-01,74.1261327908267
1995-07-01,73.9041982615128
1995-08-01,74.2371000554836
1995-09-01,74.5700018494544
1995-10-01,74.4590345847975
1995-11-01,74.4590345847975
1995-12-01,74.9029036434252
1996-01-01,74.7919363787683
1996-02-01,75.124838172739
1996-03-01,75.3467727020529
1996-04-01,75.7906417606806
1996-05-01,76.1235435546514
1996-06-01,76.2345108193083
1996-07-01,75.7906417606806
1996-08-01,76.2345108193083
1996-09-01,76.5674126132791
1996-10-01,76.678379877936
1996-11-01,76.7893471425929
1996-12-01,77.0112816719068
1997-01-01,76.7893471425929
1997-02-01,76.9003144072499
1997-03-01,77.0112816719068
1997-04-01,77.3441834658776
1997-05-01,77.6770852598483
1997-06-01,77.7880525245053
1997-07-01,77.6770852598483
1997-08-01,78.0099870538191
1997-09-01,78.231921583133
1997-10-01,78.3428888477899
1997-11-01,78.3428888477899
1997-12-01,78.4538561124468
1998-01-01,78.1209543184761
1998-02-01,78.3428888477899
1998-03-01,78.5648233771038
1998-04-01,79.0086924357314
1998-05-01,79.3415942297022
1998-06-01,79.2306269650453
1998-07-01,79.0086924357314
1998-08-01,79.2306269650453
1998-09-01,79.5635287590161
1998-10-01,79.5635287590161
